1.000000000000000021e-02,4.859886341367822965e-02,4.575739760924946165e-02
1.000000000000000056e-01,5.006858710562414605e-02,4.820693709582598435e-02
3.162277660168379412e-01,5.193023711542230081e-02,4.899078973153047495e-02
1.000000000000000000e+00,5.075445816186557185e-02,5.026455026455026176e-02
3.162277660168379523e+00,4.771702919851068120e-02,4.556143445032333900e-02
1.000000000000000000e+01,5.085243974132862971e-02,4.673721340388006795e-02
1.000000000000000000e+02,4.840290025475210700e-02,4.644326866549088745e-02
