1.000000000000000021e-02,4.977464236723495861e-02,2.449539486576523747e-02,3.889868704683519668e-02
1.000000000000000056e-01,5.349794238683127506e-02,2.596511855771115040e-02,4.203409758965314519e-02
3.162277660168379412e-01,4.605134234763864215e-02,2.616108171663727305e-02,3.840877914951989353e-02
1.000000000000000000e+00,4.654125024495394530e-02,2.478933960415441798e-02,3.958455810307662248e-02
3.162277660168379523e+00,5.575151871448167512e-02,2.322163433274544372e-02,3.801685283166764823e-02
1.000000000000000000e+01,6.427591612776797914e-02,2.420145012737605350e-02,3.889868704683519668e-02
1.000000000000000000e+02,5.829903978052126262e-02,1.930237115422300462e-02,3.380364491475602862e-02
