1.000000000000000021e-02,4.977464236723495861e-02,2.439741328630217615e-02,3.821281599059377088e-02
1.000000000000000056e-01,5.467372134038800402e-02,2.772878698804624731e-02,4.360180286106211944e-02
3.162277660168379412e-01,4.810895551636292650e-02,2.380952380952380820e-02,3.889868704683519668e-02
1.000000000000000000e+00,4.634528708602782959e-02,2.586713697824808908e-02,3.742896335488928028e-02
3.162277660168379523e+00,5.359592396629433986e-02,2.292768959435625975e-02,3.752694493435234507e-02
1.000000000000000000e+01,6.143445032333921113e-02,2.018420536939055307e-02,3.605722124240642867e-02
1.000000000000000000e+02,6.055261610817166268e-02,2.165392906133646947e-02,3.733098177542622242e-02
