1.000000000000000021e-02,4.987262394669802340e-02,4.644326866549088745e-02
1.000000000000000056e-01,5.153831079757005551e-02,4.693317656280619060e-02
3.162277660168379412e-01,5.114638447971781021e-02,4.850088183421516486e-02
1.000000000000000000e+00,5.222418185381148131e-02,4.801097393689986170e-02
3.162277660168379523e+00,5.633940819126004307e-02,4.134822653341171939e-02
1.000000000000000000e+01,6.515775034293552759e-02,4.477758181461884840e-02
1.000000000000000000e+02,5.006858710562414605e-02,4.771702919851068120e-02
