0.000000000000000000e+00,9.501273760533019974e-01,9.746227709190672384e-01,9.628649813834998517e-01
1.528197348262259503e+00,9.536547129139721912e-01,9.739368998628258334e-01,9.634528708602783098e-01
3.056394696524519006e+00,9.510092102684695181e-01,9.742308446012150069e-01,9.633548892808152520e-01
4.584592044786778509e+00,9.502253576327650553e-01,9.747207524985302962e-01,9.614932392710170417e-01
6.112789393049038011e+00,9.518910444836370388e-01,9.762884577699392219e-01,9.647266313932980619e-01
7.640986741311297514e+00,9.524789339604154970e-01,9.749167156574564119e-01,9.612972761120909260e-01
9.169184089573557017e+00,9.523809523809523281e-01,9.727611209092690281e-01,9.619831471683323310e-01
