0.000000000000000000e+00,9.514011365863217495e-01,9.791299235743680107e-01,9.768763472467175690e-01
7.073021671994619286e-01,9.546345287086027698e-01,9.804036841073877628e-01,9.777581814618852007e-01
1.414604334398923857e+00,9.554183813443072326e-01,9.797178130511463579e-01,9.770723104056436847e-01
2.121906501598386008e+00,9.520870076425631545e-01,9.767783656672545112e-01,9.737409367038997177e-01
2.829208668797847714e+00,9.513031550068586917e-01,9.786400156770527214e-01,9.759945130315500483e-01
3.536510835997309421e+00,9.533607681755830177e-01,9.789339604154418950e-01,9.755046051342347591e-01
4.243813003196772016e+00,9.534587497550460755e-01,9.791299235743680107e-01,9.761904761904761640e-01
