0.000000000000000000e+00,9.455222418185381672e-01,9.468939839310209772e-01
3.535533905932737864e-01,9.477758181461884979e-01,9.497354497354497660e-01
7.071067811865475727e-01,9.460121497158534565e-01,9.476778365667254400e-01
1.060660171779821415e+00,9.449343523417597090e-01,9.496374681559867081e-01
1.414213562373095145e+00,9.498334313149128239e-01,9.523809523809523281e-01
1.767766952966368876e+00,9.474818734077993243e-01,9.502253576327650553e-01
2.121320343559642829e+00,9.504213207916911710e-01,9.504213207916911710e-01
