0.000000000000000000e+00,9.460121497158534565e-01,9.588477366255143686e-01
3.536510835997309643e-01,9.500293944738389396e-01,9.607093866353125788e-01
7.073021671994619286e-01,9.491475602586714189e-01,9.581618655692729636e-01
1.060953250799193004e+00,9.505193023711542288e-01,9.621791103272584467e-01
1.414604334398923857e+00,9.512051734273956338e-01,9.612972761120909260e-01
1.768255417998654710e+00,9.496374681559867081e-01,9.608073682147756367e-01
2.121906501598386008e+00,9.509112286890064603e-01,9.618851655888692731e-01
