0.000000000000000000e+00,9.509112286890064603e-01,9.625710366451106781e-01
7.640986741311297514e-01,9.482657260435037871e-01,9.584558103076621371e-01
1.528197348262259503e+00,9.473838918283362664e-01,9.589457182049774264e-01
2.292296022393389254e+00,9.501273760533019974e-01,9.600235155790711739e-01
3.056394696524519006e+00,9.496374681559867081e-01,9.591416813639035421e-01
3.820493370655648757e+00,9.502253576327650553e-01,9.601214971585342317e-01
4.584592044786778509e+00,9.497354497354497660e-01,9.600235155790711739e-01
